,tweet,Sentimento,data,usuario,nome,reply_user_id,reply_to_screen_name,n_retweets
116,"@fabiolfneto @_brennorr @yasminmourao1 @edumachado1003 @rafabqueiroga @caio_alencvstrx Nao sei se voce sabe kra, mas se vc entrar no banco central la vai ter umas impressoreas enormes, o estado controla a circulação de notas no país baseado em quando capital o brasil tem em vigor no país, isso se chama INFLAÇÃO",0,2020-11-19 21:07:48,451625042,davidnorabennet,2562173520.0,fabiolfneto,0
117,@PtpPaula Site do Banco Central!,1,2020-11-20 01:40:02,308459740,MOREIRA_ADV,4710056115.0,PtpPaula,0
118,"@moreira_uallace @cynaramenezes Supernormal, ainda mais com a independência do Banco Central",1,2020-11-21 15:03:13,203256752,gcanizares,1.25328318021761e+18,moreira_uallace,0
119,"Balanços: Impacto do fim do auxílio emergencial nas empresas ainda é incerto, diz Santander
https://t.co/5FZgiCTpoT",1,2020-11-19 19:42:13,1113533606247436032,valorinveste,,,0
120,"@LiviaCorregio @liamsatanist @arthurbbmp57 @nstefany16 @pensologoehisto Parabéns vai lá investir na sua bolsa de valores,tá perdendo seu tempo aqui discutindo cmg kkkkjk",2,2020-11-20 19:37:48,1173231688064950016,Duarteee13,1.304060324925059e+18,LiviaCorregio,0
121,"@Darthwell_ @wellitonAlves @Estadao @EstadaoPolitica Que inveja tenho do Argentinos. Como é bom ter presidente, não é mesmo?
https://t.co/v7YG8wfRvv

https://t.co/SShMOYbQlw

https://t.co/ElsUaVXmrw

https://t.co/EesvJafnvu

https://t.co/xcTmjMwndF

https://t.co/30accIVOPl

https://t.co/7w0xqvY5rY

https://t.co/urYNHo1fVF",1,2020-11-21 14:53:19,1325969268266184960,JMTeodoro8,1.080951902626632e+18,Darthwell_,1
122,"@fernandogalvaof Infelizmente ele mesmo se perde no que ele prega e defende...Felipe  Neto vive em contradição, ou melhor, ele sabe pra quem ele escreve e fala. Toda palavra, vírgula e exclamação tem um pq, contexto e rentabilidade.",0,2020-11-18 03:02:19,36732729,Marcelom13,35070455.0,fernandogalvaof,0
123,"@PaulinhoSerra Velho, o Brasil é tão escroto que as ações do Carrefour subiram, depois do evento (https://t.co/yeqIrcf12K).",2,2020-11-21 16:02:08,2191181085,andrecruz04,55885236.0,PaulinhoSerra,0
124,@jpmourasimoes @Ritaeducamassas @VMMFernandes Mas quem é que diz que é diferente? Se não tiveres rentabilidade para a Segurança Social de quem trabalha contigo o que deixas de pagar? IVA? IRS? SS? Ordenados? Água? Luz? Gás? Fechas a porta? Escolhe.,0,2020-11-15 14:31:16,353773157,GajoLiberal,1778420060.0,jpmourasimoes,0
125,@FelipeTadewald Sim mas também seria bom ter pegado os títulos públicos pre fixado com 12/15 % se rentabilidade né. Tem que surfar em todas as pontas.,2,2020-11-15 17:44:58,128715887,FerHilAra,1.192909456075633e+18,FelipeTadewald,0
126,"Sim,Boulos vai prejudicar os investidores. Com a rentabilidade que a maioria tem de 14,996% A.M vocês acham mesmo que isso mudará alguma coisa? A me poupe.",0,2020-11-19 09:44:07,948670831269498880,richfairbarbie,,,0
127,"@maqui_nobrega Nenhum banco queria pix de graça não. O Banco Central obrigou na canetada, agora eles estão tendo achar a fórmula da limonada.",0,2020-11-20 12:51:56,155584332,zebinsk,10194052.0,maqui_nobrega,0
128,"https://t.co/ufu3TNJmFs

O MELHOR ASSALTO AO BANCO CENTRAL!!!- *GTA RP* ft. RAFORE #gtarp #GTAOnline #GTA5 #YouTube #twitch",1,2020-11-21 23:24:20,2286929375,rafaelcig22,,,0
129,"@Azzidea ""Não é recomendado pelo Banco Central"" kkklkkllkk essa é boa",2,2020-11-20 17:37:02,1191798426356335104,thedemora,1283317908.0,Azzidea,0
130,E o banco central que quer criar uma moeda eletrônica https://t.co/fq1342g4sj,1,2020-11-16 17:28:18,1197451301749174016,Mr_rp9,,,0
131,entrei num grupo de fb da bolsa de valores agora ninguém me segura,2,2020-11-19 16:54:06,872234554261729280,gosch_bruna,,,0
132,@Tiagogreis @luizfalvesjr Assim como os investidores PFs.. compare rentabilidade de PFs vs performance dos fundos (que ja é terrivel).. pior ainda,0,2020-11-19 18:28:27,1292279524000968960,Giovannirp7,2428055045.0,Tiagogreis,0
133,"A co-head de Renda Variável, Daniela Bretthauer e a jornalista Juliana Munaro já avisaram: Essa será a melhor #BlackFriday da HISTÓRIA do BRASIL!

A Eleven está com DESCONTOS ATÉ 60% para te ajudar a investir com segurança!

👉 Converse com o nosso time: https://t.co/PjIO8aKEUJ https://t.co/WfDCMjn4pa",2,2020-11-19 12:00:00,3074081209,elevenfinancial,,,0
134,"MiniDolar Setup Operando Um Pulback No Dólar Após Uma Queda https://t.co/6ZANQ9TirN via @YouTube 

Aprenda a operar na bolsa de valores e alcance sua independência financeira ! Inscreva-se em nosso canal no Youtube e nos acompanhe. Vídeos todos os dias. Curta e compartilhe !",2,2020-11-18 22:16:13,1149057471450942976,WedersonCoutin2,,,0
135,"Fiz minha primeira transferência por pix, foi super rápido e fácil, obrigado banco central por fazer o mínimo",2,2020-11-21 15:43:56,172865420,costa_savio,,,0
136,Banco Central permite pagamento de jogos de loteria com Pix https://t.co/esKM3cuDCM,1,2020-11-20 00:08:46,70799317,UOL,,,0
137,@oieaanna aposta em bolsa de valores,2,2020-11-17 13:51:36,809909553479479296,odesastradao,1.235252309837349e+18,oieaanna,0
138,"Operação de compra fechada com lucro de -200 pontos.
 
Vendendo agora mini índice a 105680
 
#miniindice #ibov #daytrade https://t.co/8dEvPie5Ei",2,2020-11-16 14:42:10,1322605417202130944,RoboTraderB3,,,0
139,"@slowjota @itsricardolopes @anacosta091 mas o ""lucrar"" tem haver com os rendimentos que apresentem. podes estudar perto da universidade pagar 679 de propinas e ter uma bolsa desse valor ou maior, tudo depende dos valores, comprovados e justificados, que apresentes.",1,2020-11-21 06:48:30,408719260,Moreirinha97,8.549990920569938e+17,slowjota,0
140,"#IBOV fechou em queda de -0,59% cotado em 106.042 pontos.

Principais altas do índice 📊: #PCAR3 #IRBR3 #CIEL3

Principais quedas do índice 📊: #PRIO3 #GOLL4 #ECOR3

Assista o Resumo:

https://t.co/n3anwC18sx",0,2020-11-20 22:12:33,88437022,mycapinvest,,,0
141,"mas aí os estudantes de economia vão dizer: “Mas bah, não pode investir só em ação”. Meus dados de “Perdas&amp;Lucros” são prova de que Renda Variável é melhor que Renda Fixa",2,2020-11-21 16:04:32,1329886699745385984,FifihaTrader,,,0
142,A Míriam Leitão está preocupada com a Amazônia e o Desmatamento da Floresta Amazônica e está fazendo Discurso Rasteiro atacando o Jair Bolsonaro porque o Banco está perdendo Dinheiro na Bolsa de Valores de São Paulo B3?! A Rede Globo não sabia da Madeira Ilegal do BRASIL?!,0,2020-11-18 15:43:41,1328695615719617024,dez_professor,,,0
143,"@PRV10Z1TERMINA2 @orlandosilva Eletrobras , Petrobras , Banco do Brasil têm ações em bolsa de valores e são consideradas empresas mistas .",1,2020-11-20 21:19:48,52297362,WILLIAN_AP,1.16600468172798e+18,PRV10Z1TERMINA2,0
144,@felipeneto Acho que depois dessa declaração  amanhã a Bolsa de Valores vai até cair ou no mínimo vão parar os conflitos no Oriente Médio,0,2020-11-21 14:39:27,1325604929776594944,RafaelP81110375,14128609.0,felipeneto,0
145,"vcs tão aí criticando que o boulos chamou a bolsa de valores de sp de disneylândia, mas meu parceiro fala pra mim qual único lugar do país que você entra com um contrato de mini índice que custa 25,00 e sai com 130,00 apostando na ibov",2,2020-11-18 22:54:51,2866341485,lucasalexgs,,,0
146,"@charlie_mouch @HPIEKNY @mauadmah As pessoas não se informam como o Pix funciona e ficam criando teorias da conspiração, acreditam que o Pix é uma ""armadilha"" dos bancos. Não sabem que a ideia do Pix surgiu em 2013 e que o sistema foi totalmente desenvolvido pelo Banco Central, não pelos bancos.",1,2020-11-19 03:40:12,1120423898875604992,1bolchevique,1.244435369317274e+18,charlie_mouch,1
147,"Cheguei no Trem das 7. Vamos ver que no que vai dar.
16.11.2020, 13:30h, IBOV 105k. Biden ganhou mas não levou ainda. Boulos no 2o turno em SP. https://t.co/dIdzthZil1",1,2020-11-16 16:32:33,1328372594723201024,InvestidorRaul,,,0
148,"🇧🇷O Boletim Focus voltou a elevar a expectativa pela inflação deste ano, medida pelo IPCA. De acordo com a publicação do Banco Central (BC), os especialistas do mercado esperam que a inflação de 2020 seja de 3,25%. Essa é a 14ª semana consecutiva de aumento nas expectativas.",0,2020-11-16 12:43:50,215774209,FinancasInt,215774209.0,FinancasInt,0
149,@trinitycaos totalmente negócio é do banco central pode fazer,1,2020-11-16 16:50:38,158489272,batalhavictor,193469069.0,trinitycaos,0
150,A Pandemia trouxe uma revolução no modo de vida das famílias.   #mercadoimobiliário #EuSócioInvestimentosImobiliários #CondomínioAltodasPedrasResidencialClub #ImobiliáriaAtiva https://t.co/61ctFn9eBr https://t.co/rLsO9bGeN0,0,2020-11-17 23:24:25,24799234,paranashop,,,0
151,"@CPortugal7 @Central_SPFC_ Discordo, espaço ele teria sim, o problema é q n há rotação no time do SP, pouco se poupa, oq é um problema pq em algum momento alguém pode estourar, e fora o time titular, a gente n tem muitas opções boas no banco n, talvez tche tche q voltou a jogar bem e só.",0,2020-11-21 03:38:14,790704290386026496,renatopl97,1376102094.0,CPortugal7,0
152,Bolsa de valores opera em instabilidade nesta quinta (19) https://t.co/kGN4bEEaNR,0,2020-11-19 14:02:33,15084884,gazetadopovo,,,3
153,"@AutistasClub Subindo 3,5% enquanto o ibov cai, agora só falta subir mais 66 pra bater o PM",0,2020-11-18 14:17:44,2154297537,conservado1d0,1.249139762151272e+18,AutistasClub,0
154,"@pedro_bruder @sf2invest 1)Não é simples. Preciso pensar pra não sair chutando. O exemplo do @sf2invest, pra variar, foi íntimo. O Ibov tem uma metodologia para compor a carteira, daí quais critérios para entrar nesse índice. Tem outras empresas fora deste índice que potencialmente podem entrar?",1,2020-11-19 21:44:48,253373854,Rickeboli,70367215.0,pedro_bruder,0
155,Quando descobrir que não ia ficar rico só com a bolsa de valores: https://t.co/poZH55uNvC,0,2020-11-18 01:17:44,1108884306896843008,investidordepre,,,5
156,Bolsa de valores de New York começou o ano  ( Novembro) em recorde de alta. https://t.co/uh99FzsRiW,2,2020-11-18 10:38:49,1195414078686147072,cleber95503811,,,0
157,@mariana26282429 e foi nesse papo que Meirelles terminou no Banco Central...,1,2020-11-18 20:35:26,889628930436730880,_makavelijones,580207951.0,mariana26282429,0
158,Mais uma ilegalidade no desgoverno Bolsonaro: diretor do Banco Central mora nos Estados Unidos https://t.co/hCm9uRNdlG,0,2020-11-21 01:38:32,1058143932796845952,Gustavoucranian,,,2
159,"@ANCAPfan_OP @isabeatle @souza_simonne @OLulaEstaPreso @GadoDecider Que eu saiba, ele não criticou a bolsa de valores, ele criticou o mercado que seguiu valorizando as ações dessa empresa podre.",0,2020-11-21 18:59:15,2236437686,ememuniz_,1.323939907216298e+18,ANCAPfan_OP,0
160,TCU explica a Campos Neto alcance de ação de fiscalização no Banco Central https://t.co/skc9V7ZXeX,1,2020-11-17 00:11:24,14594698,UOLNoticias,,,0
161,"@VictorAcquafred @faveladoinvest @vinibsantos_ Pelo que ele deixa transparecer em seus posts, tudo que o estado faz é ruim. Ele deveria estudar um pouco países como a Noruega, pra aprender que o mundo não funciona só como os ""economistas liberais"" do Brasil pintam. Lá, por exemplo, o Estado detém 30% da Bolsa de Valores.",1,2020-11-19 17:45:18,197254384,felipevitalrc,197254384.0,felipevitalrc,0
162,"Entrada pesada de capital estrangeiro levou o #dolar ao menor nível desde 17 de setembro. Juros se mantiveram estáveis, entre o leilão do Tesouro e falta de avanço das reformas no Congresso. #Ibov volátil, entre -0,54% e +0,80%, encerrou a...

Continuação: https://t.co/LvpaghsfLY",2,2020-11-19 23:01:03,787025129729646592,gorilainvest,,,1
163,"@Estadao Já aconteceu comigo. Não porque queria sonegar mas não sabia que tinha que fazer a declaração de lucros de renda variável no ato da venda.  
A RFB descobriu e veio atrás da sua parte. Até porque a DTVM, certamente declarou a operação com meu CPF. Não foi preciso MP.",1,2020-11-21 15:12:58,1073871263024717952,do_kilimanjaro,9317502.0,Estadao,0
164,"#ForbesBR #ForbesMoney
Inflação impacta rentabilidade de títulos prefixados, mostra Anbima https://t.co/ufSZesxapT

#ForbesBrasil #Forbes https://t.co/AErYVZAerZ",1,2020-11-16 17:47:56,510272910,ForbesBR,,,0
165,@helena_brito @nathfinancas Verifica no site do banco central.  Tem um lugar pra consultar,1,2020-11-18 01:21:58,273077849,bcrevelario,57853835.0,helena_brito,0
166,"A Bolsa de Valores é a Disneylândia Financeira mesmo, agora depender da Previdência Pública não é não... Duas palavras para isso, Para béns 👏🏻👍🏻",2,2020-11-18 20:41:30,3399456934,aavieira1,,,0
167,O trader é o profissional que atua no mercado financeiro realizando operações de compra e venda na bolsa de valores de mercados do mundo todo https://t.co/akWsASYvyf,1,2020-11-17 12:33:10,3352137111,o_parana,,,0
168,"@leandroruschel A SELIC a 2% já está um absurdo!!! Queria muito fazer um curso na bolsa de valores para aprender fazer investimentos no exterior!!!Ter uma rentabilidade de 0,14% ao mês é de chorar!!! E pior ainda, a previdência privada que deu dois meses negativo 😪😪 tô de saco cheio do PG!!!",0,2020-11-20 01:07:33,1046544253869063936,Patrici14123218,174818242.0,leandroruschel,0
169,"Vão nos deixar loucos! 🤯

Uns dizem que o IBOV vai para 50 mil pontos 🐻

Outros dizem que o IBOV vai para 180 mil pontos🐃

Afinal, qual a visão dos nossos contribuidores?

E os cavalos / micos para surfarmos 2021? 🐎🐒 

Hoje, quarta às 19 horas!

https://t.co/IZDHicQfzA https://t.co/LccOmPra9Z",1,2020-11-18 19:45:47,210469868,HeglerHenri,,,9
170,"@hugomaesta O WeChat e o Ali Pay cobrar 0,7% das empresas para fazer pagamento instantâneo poderia ser o mesmo aqui, o Banco Central cobrar 0,01 a cada 10 Pix mas não o lucro fala mais alto.",0,2020-11-18 18:40:38,1258419430100532992,duktos,17221781.0,hugomaesta,0
171,"Mano, eu to falando sobre bolsa de valores com meu primo de 13 anos... E ele entende do assunto, tu surpreso. Os país dele são ricos, deram só 2 mil pra ele brincar de investir",2,2020-11-15 04:31:18,877697186317971456,pedrohalvss,,,0
172,"3)
2. Liquidez é a velocidade de resgate de um investimento. Como a Reserva de Emergência é para casos de EMERGÊNCIA, a liquidez tem que ser imediata.

Rentabilidade tem que ser a melhor possível, depois de validados os itens 1 e 2.",1,2020-11-15 14:01:35,1293630970294406912,SimplesInvestor,1.293630970294407e+18,SimplesInvestor,0
173,"@Halley_2011 @twtinvest @bassantos_ Eu falei ali em baixo que me equivoquei quanto ao nome

Mas se vc entendesse da hierarquia vc ia lembrar, igual os outros caras aí lembraram com certeza, do Conselho Monetário Nacional que é composto pelo ministro da economia e pelo presidente do banco central",0,2020-11-21 00:05:15,34285165,ErnestoLL,268608033.0,Halley_2011,0
174,Banco Central autoriza pagamento de jogos de loteria pelo Pix https://t.co/GwPuKxRSpm,1,2020-11-19 21:46:02,14594813,folha,,,1
175,Bolsa de Valores terá pregão em feriados de São Paulo a partir de 2022 https://t.co/4AaNl5TloY,1,2020-11-18 17:23:04,10710422,vonivar,,,0
176,"@Felippe_Hermes @isantanax Verdade até a Bolsa de Valores ficou indiferente, triste https://t.co/09tGo58ABQ",0,2020-11-20 19:57:06,1214901395217960960,GGadao,2324619756.0,Felippe_Hermes,1
177,Essa semana descobri que o site Enjoei tem capital aberto na Bolsa de Valores... fiquei surpreso kkkk,2,2020-11-17 21:27:23,2792691277,vctr_13,,,0
178,"PIX: Novo sistema de transferência bancária criado pelo Banco Central.

Saiba mais aqui: https://t.co/u6R12F83wD

#pix #bancocentral #investir #finançaspessoais #gilsonveit",1,2020-11-20 20:00:56,1148718834305708032,GilsonVeit,,,0
179,"#Ibovespa, #Ibov, #Bovespa, #Ibovespagram O que os brasileiros estavam procuran… https://t.co/eol08eWuQK",1,2020-11-18 23:14:11,995039238772154368,pressebanknet,,,0
180,"O caso das masters de Taylor Swift não está apenas sendo discutido na indústria, como em todo o mercado de ações e finanças
A venda de suas masters fez com que as ações do Spotify aumentassem de forma disparada na bolsa de valores!

IMAGINA SER UMA ARTISTA INFLUENTE ASSIM? https://t.co/H8Cv5ls9zl",2,2020-11-20 17:17:51,902694892555653120,cristhiandolfer,,,6
181,"@MTFS111 @luskini666 @monark De qual empresa você ta falando? a tesla tem 17 anos, por mais que ela tenha prejuízo, está tendo um ótimo progresso. Exemplo melhor é olhar a bolsa de valores, todos os dias empresas perdem e ganham, faz parte, nada vira puro lucro da noite pro dia.",2,2020-11-19 18:04:00,3415377687,vSkidSilva,1.17325731931401e+18,MTFS111,0
182,@RodrigoMaia por que o senhor não pauta o projeto de independência do BANCO CENTRAL? @Rconstantino,1,2020-11-17 21:45:34,1217212734166700032,RondoniaMarcelo,1.2172127341667e+18,RondoniaMarcelo,0
183,Hoje DI e IBOV tão com cara que vão passar o recado pro mercado. A ver... https://t.co/TGYbw9Gv5F,1,2020-11-19 16:17:18,959830625711788032,victorytrader88,,,0
